image_path,predicted_class_index,predicted_class_confidence,all_class_confidences,gradcam_output_path
dataset/train\GOOD\img_220.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_220.png
dataset/train\GOOD\img_221.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_221.png
dataset/train\GOOD\img_222.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_222.png
dataset/train\GOOD\img_223.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_223.png
dataset/train\GOOD\img_224.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_224.png
dataset/train\GOOD\img_225.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_225.png
dataset/train\GOOD\img_226.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_226.png
dataset/train\GOOD\img_227.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_227.png
dataset/train\GOOD\img_228.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_228.png
dataset/train\GOOD\img_229.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_229.png
dataset/train\GOOD\img_23.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_23.png
dataset/train\GOOD\img_230.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_230.png
dataset/train\GOOD\img_231.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_231.png
dataset/train\GOOD\img_232.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_232.png
dataset/train\GOOD\img_233.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_233.png
dataset/train\GOOD\img_234.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_234.png
dataset/train\GOOD\img_235.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_235.png
dataset/train\GOOD\img_236.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_236.png
dataset/train\GOOD\img_237.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_237.png
dataset/train\GOOD\img_238.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_238.png
dataset/train\GOOD\img_239.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_239.png
dataset/train\GOOD\img_24.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_24.png
dataset/train\GOOD\img_240.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_240.png
dataset/train\GOOD\img_241.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_241.png
dataset/train\GOOD\img_242.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_242.png
dataset/train\GOOD\img_243.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_243.png
dataset/train\GOOD\img_244.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_244.png
dataset/train\GOOD\img_245.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_245.png
dataset/train\GOOD\img_246.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_246.png
dataset/train\GOOD\img_247.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_247.png
dataset/train\GOOD\img_248.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_248.png
dataset/train\GOOD\img_249.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_249.png
dataset/train\GOOD\img_25.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_25.png
dataset/train\GOOD\img_250.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_250.png
dataset/train\GOOD\img_251.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_251.png
dataset/train\GOOD\img_252.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_252.png
dataset/train\GOOD\img_253.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_253.png
dataset/train\GOOD\img_254.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_254.png
dataset/train\GOOD\img_255.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_255.png
dataset/train\GOOD\img_256.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_256.png
dataset/train\GOOD\img_257.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_257.png
dataset/train\GOOD\img_258.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_258.png
dataset/train\GOOD\img_259.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_259.png
dataset/train\GOOD\img_26.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_26.png
dataset/train\GOOD\img_260.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_260.png
dataset/train\GOOD\img_261.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_261.png
dataset/train\GOOD\img_262.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_262.png
dataset/train\GOOD\img_263.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_263.png
dataset/train\GOOD\img_264.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_264.png
dataset/train\GOOD\img_265.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_265.png
dataset/train\GOOD\img_266.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_266.png
dataset/train\GOOD\img_267.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_267.png
dataset/train\GOOD\img_268.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_268.png
dataset/train\GOOD\img_269.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_269.png
dataset/train\GOOD\img_27.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_27.png
dataset/train\GOOD\img_270.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_270.png
dataset/train\GOOD\img_271.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_271.png
dataset/train\GOOD\img_272.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_272.png
dataset/train\GOOD\img_273.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_273.png
dataset/train\GOOD\img_274.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_274.png
dataset/train\GOOD\img_275.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_275.png
dataset/train\GOOD\img_276.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_276.png
dataset/train\GOOD\img_277.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_277.png
dataset/train\GOOD\img_278.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_278.png
dataset/train\GOOD\img_279.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_279.png
dataset/train\GOOD\img_28.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_28.png
dataset/train\GOOD\img_280.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_280.png
dataset/train\GOOD\img_281.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_281.png
dataset/train\GOOD\img_282.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_282.png
dataset/train\GOOD\img_283.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_283.png
dataset/train\GOOD\img_284.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_284.png
dataset/train\GOOD\img_285.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_285.png
dataset/train\GOOD\img_286.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_286.png
dataset/train\GOOD\img_287.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_287.png
dataset/train\GOOD\img_288.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_288.png
dataset/train\GOOD\img_289.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_289.png
dataset/train\GOOD\img_29.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_29.png
dataset/train\GOOD\img_290.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_290.png
dataset/train\GOOD\img_291.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_291.png
dataset/train\GOOD\img_292.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_292.png
dataset/train\GOOD\img_293.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_293.png
dataset/train\GOOD\img_294.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_294.png
dataset/train\GOOD\img_295.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_295.png
dataset/train\GOOD\img_296.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_296.png
dataset/train\GOOD\img_297.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_297.png
dataset/train\GOOD\img_298.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_298.png
dataset/train\GOOD\img_299.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_299.png
dataset/train\GOOD\img_3.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_3.png
dataset/train\GOOD\img_30.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_30.png
dataset/train\GOOD\img_300.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_300.png
dataset/train\GOOD\img_301.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_301.png
dataset/train\GOOD\img_302.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_302.png
dataset/train\GOOD\img_303.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_303.png
dataset/train\GOOD\img_304.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_304.png
dataset/train\GOOD\img_305.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_305.png
dataset/train\GOOD\img_306.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_306.png
dataset/train\GOOD\img_307.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_307.png
dataset/train\GOOD\img_308.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_308.png
dataset/train\GOOD\img_309.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_309.png
dataset/train\GOOD\img_31.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_31.png
dataset/train\GOOD\img_310.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_310.png
dataset/train\GOOD\img_311.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_311.png
dataset/train\GOOD\img_312.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_312.png
dataset/train\GOOD\img_313.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_313.png
dataset/train\GOOD\img_314.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_314.png
dataset/train\GOOD\img_315.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_315.png
dataset/train\GOOD\img_316.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_316.png
dataset/train\GOOD\img_317.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_317.png
dataset/train\GOOD\img_318.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_318.png
dataset/train\GOOD\img_319.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_319.png
dataset/train\GOOD\img_32.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_32.png
dataset/train\GOOD\img_320.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_320.png
dataset/train\GOOD\img_321.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_321.png
dataset/train\GOOD\img_322.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_322.png
dataset/train\GOOD\img_323.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_323.png
dataset/train\GOOD\img_324.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_324.png
dataset/train\GOOD\img_325.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_325.png
dataset/train\GOOD\img_326.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_326.png
dataset/train\GOOD\img_327.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_327.png
dataset/train\GOOD\img_328.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_328.png
dataset/train\GOOD\img_329.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_329.png
dataset/train\GOOD\img_33.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_33.png
dataset/train\GOOD\img_330.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_330.png
dataset/train\GOOD\img_331.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_331.png
dataset/train\GOOD\img_332.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_332.png
dataset/train\GOOD\img_333.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_333.png
dataset/train\GOOD\img_334.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_334.png
dataset/train\GOOD\img_335.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_335.png
dataset/train\GOOD\img_336.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_336.png
dataset/train\GOOD\img_337.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_337.png
dataset/train\GOOD\img_338.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_338.png
dataset/train\GOOD\img_339.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_339.png
dataset/train\GOOD\img_34.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_34.png
dataset/train\GOOD\img_340.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_340.png
dataset/train\GOOD\img_341.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_341.png
dataset/train\GOOD\img_342.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_342.png
dataset/train\GOOD\img_343.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_343.png
dataset/train\GOOD\img_344.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_344.png
dataset/train\GOOD\img_345.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_345.png
dataset/train\GOOD\img_346.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_346.png
dataset/train\GOOD\img_347.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_347.png
dataset/train\GOOD\img_348.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_348.png
dataset/train\GOOD\img_349.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_349.png
dataset/train\GOOD\img_35.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_35.png
dataset/train\GOOD\img_350.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_350.png
dataset/train\GOOD\img_351.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_351.png
dataset/train\GOOD\img_352.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_352.png
dataset/train\GOOD\img_353.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_353.png
dataset/train\GOOD\img_354.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_354.png
dataset/train\GOOD\img_355.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_355.png
dataset/train\GOOD\img_356.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_356.png
dataset/train\GOOD\img_357.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_357.png
dataset/train\GOOD\img_358.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_358.png
dataset/train\GOOD\img_359.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_359.png
dataset/train\GOOD\img_36.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_36.png
dataset/train\GOOD\img_360.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_360.png
dataset/train\GOOD\img_361.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_361.png
dataset/train\GOOD\img_362.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_362.png
dataset/train\GOOD\img_363.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_363.png
dataset/train\GOOD\img_364.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_364.png
dataset/train\GOOD\img_365.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_365.png
dataset/train\GOOD\img_366.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_366.png
dataset/train\GOOD\img_367.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_367.png
dataset/train\GOOD\img_368.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_368.png
dataset/train\GOOD\img_369.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_369.png
dataset/train\GOOD\img_37.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_37.png
dataset/train\GOOD\img_370.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_370.png
dataset/train\GOOD\img_371.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_371.png
dataset/train\GOOD\img_372.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_372.png
dataset/train\GOOD\img_373.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_373.png
dataset/train\GOOD\img_374.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_374.png
dataset/train\GOOD\img_375.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_375.png
dataset/train\GOOD\img_376.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_376.png
dataset/train\GOOD\img_377.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_377.png
dataset/train\GOOD\img_378.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_378.png
dataset/train\GOOD\img_379.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_379.png
dataset/train\GOOD\img_38.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_38.png
dataset/train\GOOD\img_380.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_380.png
dataset/train\GOOD\img_381.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_381.png
dataset/train\GOOD\img_382.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_382.png
dataset/train\GOOD\img_383.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_383.png
dataset/train\GOOD\img_384.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_384.png
dataset/train\GOOD\img_385.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_385.png
dataset/train\GOOD\img_386.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_386.png
dataset/train\GOOD\img_387.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_387.png
dataset/train\GOOD\img_388.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_388.png
dataset/train\GOOD\img_389.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_389.png
dataset/train\GOOD\img_39.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_39.png
dataset/train\GOOD\img_390.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_390.png
dataset/train\GOOD\img_391.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_391.png
dataset/train\GOOD\img_392.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_392.png
dataset/train\GOOD\img_393.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_393.png
dataset/train\GOOD\img_394.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_394.png
dataset/train\GOOD\img_395.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_395.png
dataset/train\GOOD\img_396.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_396.png
dataset/train\GOOD\img_397.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_397.png
dataset/train\GOOD\img_398.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_398.png
dataset/train\GOOD\img_399.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_399.png
dataset/train\GOOD\img_4.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_4.png
dataset/train\GOOD\img_40.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_40.png
dataset/train\GOOD\img_41.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_41.png
dataset/train\GOOD\img_42.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_42.png
dataset/train\GOOD\img_43.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_43.png
dataset/train\GOOD\img_44.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_44.png
dataset/train\GOOD\img_45.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_45.png
dataset/train\GOOD\img_46.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_46.png
dataset/train\GOOD\img_47.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_47.png
dataset/train\GOOD\img_48.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_48.png
dataset/train\GOOD\img_49.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_49.png
dataset/train\GOOD\img_5.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_5.png
dataset/train\GOOD\img_50.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_50.png
dataset/train\GOOD\img_51.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_51.png
dataset/train\GOOD\img_52.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_52.png
dataset/train\GOOD\img_53.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_53.png
dataset/train\GOOD\img_54.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_54.png
dataset/train\GOOD\img_55.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_55.png
dataset/train\GOOD\img_56.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_56.png
dataset/train\GOOD\img_57.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_57.png
dataset/train\GOOD\img_58.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_58.png
dataset/train\GOOD\img_59.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_59.png
dataset/train\GOOD\img_6.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_6.png
dataset/train\GOOD\img_60.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_60.png
dataset/train\GOOD\img_61.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_61.png
dataset/train\GOOD\img_62.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_62.png
dataset/train\GOOD\img_63.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_63.png
dataset/train\GOOD\img_64.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_64.png
dataset/train\GOOD\img_65.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_65.png
dataset/train\GOOD\img_66.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_66.png
dataset/train\GOOD\img_67.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_67.png
dataset/train\GOOD\img_68.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_68.png
dataset/train\GOOD\img_69.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_69.png
dataset/train\GOOD\img_7.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_7.png
dataset/train\GOOD\img_70.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_70.png
dataset/train\GOOD\img_71.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_71.png
dataset/train\GOOD\img_72.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_72.png
dataset/train\GOOD\img_73.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_73.png
dataset/train\GOOD\img_74.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_74.png
dataset/train\GOOD\img_75.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_75.png
dataset/train\GOOD\img_76.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_76.png
dataset/train\GOOD\img_77.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_77.png
dataset/train\GOOD\img_78.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_78.png
dataset/train\GOOD\img_79.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_79.png
dataset/train\GOOD\img_8.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_8.png
dataset/train\GOOD\img_80.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_80.png
dataset/train\GOOD\img_81.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_81.png
dataset/train\GOOD\img_82.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_82.png
dataset/train\GOOD\img_83.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_83.png
dataset/train\GOOD\img_84.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_84.png
dataset/train\GOOD\img_85.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_85.png
dataset/train\GOOD\img_86.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_86.png
dataset/train\GOOD\img_87.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_87.png
dataset/train\GOOD\img_88.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_88.png
dataset/train\GOOD\img_89.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_89.png
dataset/train\GOOD\img_9.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_9.png
dataset/train\GOOD\img_90.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_90.png
dataset/train\GOOD\img_91.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_91.png
dataset/train\GOOD\img_92.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_92.png
dataset/train\GOOD\img_93.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_93.png
dataset/train\GOOD\img_94.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_94.png
dataset/train\GOOD\img_95.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_95.png
dataset/train\GOOD\img_96.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_96.png
dataset/train\GOOD\img_97.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_97.png
dataset/train\GOOD\img_98.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_98.png
dataset/train\GOOD\img_99.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_99.png
